Category,Country,Customer Name,Discount,Order Date,Order ID,Product Name,Region,Returned,Segment,Ship Date,Ship Mode,State,Sub-Category,Order_Product_Count,Profit,Quantity,Sales
Office Supplies,United States,Ross Baird,20%,16/04/2015,US-2013-123750,Woodgrain Magazine Files by Perma,South,,Home Office,22/04/2015,Standard Class,North Carolina,Storage,1,-$1,2,4.768
Technology,United States,Ross Baird,20%,16/04/2015,US-2013-123750,ImationÊSecure+ Hardware Encrypted USB 2.0ÊFlash Drive; 16GB,South,,Home Office,22/04/2015,Standard Class,North Carolina,Accessories,1,$55,5,291.96
Technology,United States,Ross Baird,20%,16/04/2015,US-2013-123750,ImationÊSecure+ Hardware Encrypted USB 2.0ÊFlash Drive; 16GB,South,,Home Office,22/04/2015,Standard Class,North Carolina,Accessories,1,$77,7,408.744
Office Supplies,United States,Bryan Mills,0%,17/04/2015,CA-2013-105473,Stiletto Hand Letter Openers,West,,Consumer,19/04/2015,Second Class,Washington,Supplies,1,$1,3,28.8
Furniture,United States,Bill Shonely,0%,17/04/2015,US-2013-107440,Stacking Trays by OIC,East,,Corporate,21/04/2015,Standard Class,New Jersey,Furnishings,1,$3,2,9.96
Office Supplies,United States,Bill Shonely,0%,17/04/2015,US-2013-107440,Wilson Jones Standard D-Ring Binders,East,,Corporate,21/04/2015,Standard Class,New Jersey,Binders,1,$12,5,25.3
Technology,United States,Bill Shonely,0%,17/04/2015,US-2013-107440,"3D Systems Cube Printer, 2nd Generation, Magenta",East,,Corporate,21/04/2015,Standard Class,New Jersey,Machines,1,"$2,366",7,9099.93
Office Supplies,United States,Pete Kriz,20%,17/04/2015,CA-2013-166282,Standard Line ÒWhile You Were OutÓ Hardbound Telephone Message Book,South,,Consumer,23/04/2015,Standard Class,Tennessee,Paper,1,$40,7,123.088
Technology,United States,Pete Kriz,20%,17/04/2015,CA-2013-166282,Memorex Froggy Flash Drive 4 GB,South,,Consumer,23/04/2015,Standard Class,Tennessee,Accessories,1,$8,4,35.168
Office Supplies,United States,Arthur Prichep,0%,17/04/2015,US-2013-164588,Newell 341,South,,Consumer,24/04/2015,Standard Class,Georgia,Art,1,$4,3,12.84
Furniture,United States,Jessica Myrick,15%,18/04/2015,CA-2013-108735,"Bush Westfield Collection Bookcases, Fully Assembled",West,,Consumer,22/04/2015,Standard Class,California,Bookcases,1,$24,3,257.499
Furniture,United States,Ben Ferrer,20%,18/04/2015,CA-2013-149111,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",South,,Home Office,22/04/2015,Second Class,North Carolina,Furnishings,1,$6,8,18.624
Office Supplies,United States,Sean Wendt,0%,18/04/2015,US-2013-133508,"Advantus Push Pins, Aluminum Head",Central,,Home Office,22/04/2015,Standard Class,Nebraska,Fasteners,1,$9,5,29.05
Technology,United States,Ben Ferrer,20%,18/04/2015,CA-2013-149111,Motorola L804,South,,Home Office,22/04/2015,Second Class,North Carolina,Phones,1,$4,1,36.792
Furniture,United States,Charles Sheldon,20%,18/04/2015,US-2013-159415,"Ultra Door Kickplate, 8""H x 34""W",South,,Corporate,23/04/2015,Standard Class,Tennessee,Furnishings,1,$14,5,79.12
Office Supplies,United States,Roy Franzšsisch,0%,19/04/2015,CA-2013-139381,Eureka The Boss Cordless Rechargeable Stick Vac,South,,Consumer,23/04/2015,Standard Class,Virginia,Appliances,1,$55,4,203.92
Technology,United States,Roy Franzšsisch,0%,19/04/2015,CA-2013-139381,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",South,,Consumer,23/04/2015,Standard Class,Virginia,Phones,1,$8,4,29.56
Furniture,United States,Thea Hudgings,30%,19/04/2015,CA-2013-125087,"Global High-Back Leather Tilter, Burgundy",Central,,Corporate,24/04/2015,Standard Class,Texas,Chairs,1,-$93,4,344.372
Furniture,United States,Thea Hudgings,60%,19/04/2015,CA-2013-125087,"Howard Miller 16"" Diameter Gallery Wall Clock",Central,,Corporate,24/04/2015,Standard Class,Texas,Furnishings,1,-$67,5,127.88
Office Supplies,United States,Thea Hudgings,20%,19/04/2015,CA-2013-125087,Tennsco 16-Compartment Lockers with Coat Rack,Central,,Corporate,24/04/2015,Standard Class,Texas,Storage,1,$78,3,1554.936
Office Supplies,United States,Cindy Schnelling,0%,19/04/2015,CA-2013-144785,American Pencil,East,,Corporate,24/04/2015,Standard Class,New York,Art,1,$2,3,6.99
Office Supplies,United States,Cindy Schnelling,0%,19/04/2015,CA-2013-144785,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",East,,Corporate,24/04/2015,Standard Class,New York,Supplies,1,$2,1,6.84
Office Supplies,United States,Clay Rozendal,20%,19/04/2015,CA-2013-155551,"Adams Telephone Message Books, 5 1/4Ó x 11Ó",Central,,Home Office,24/04/2015,Standard Class,Illinois,Paper,1,$3,2,9.664
Office Supplies,United States,Clay Rozendal,20%,19/04/2015,CA-2013-155551,Safco Industrial Wire Shelving,Central,,Home Office,24/04/2015,Standard Class,Illinois,Storage,1,-$49,3,230.376
Office Supplies,United States,Jas O'Carroll,0%,20/04/2015,US-2013-115819,Newell 307,West,,Consumer,25/04/2015,Second Class,California,Art,1,$2,3,5.46
Office Supplies,United States,Jas O'Carroll,0%,20/04/2015,US-2013-115819,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,West,,Consumer,25/04/2015,Second Class,California,Art,1,$21,5,73.2
Office Supplies,United States,Jas O'Carroll,20%,20/04/2015,US-2013-115819,"Angle-D Binders with Locking Rings, Label Holders",West,,Consumer,25/04/2015,Second Class,California,Binders,1,$2,1,5.84
Office Supplies,United States,Jas O'Carroll,20%,20/04/2015,US-2013-115819,Avery Binder Labels,West,,Consumer,25/04/2015,Second Class,California,Binders,1,$3,3,9.336
Office Supplies,United States,Jas O'Carroll,0%,20/04/2015,US-2013-115819,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",West,,Consumer,25/04/2015,Second Class,California,Paper,1,$10,4,22.72
Technology,United States,Jas O'Carroll,20%,20/04/2015,US-2013-115819,PowerGen Dual USB Car Charger,West,,Consumer,25/04/2015,Second Class,California,Phones,1,$13,5,39.96
Furniture,United States,Gary Mitchum,40%,20/04/2015,US-2013-161396,"Bush Andora Conference Table, Maple/Graphite Gray Finish",East,,Home Office,26/04/2015,Standard Class,Ohio,Tables,1,-$58,2,205.176
Office Supplies,United States,Gary Mitchum,20%,20/04/2015,US-2013-161396,Xerox 189,East,,Home Office,26/04/2015,Standard Class,Ohio,Paper,1,$147,5,419.4
Office Supplies,United States,Kunst Miller,0%,20/04/2015,CA-2013-109666,BIC Brite Liner Grip Highlighters,East,,Consumer,27/04/2015,Standard Class,New York,Art,1,$1,2,3.28
Office Supplies,United States,Kunst Miller,0%,20/04/2015,CA-2013-109666,Panasonic KP-380BK Classic Electric Pencil Sharpener,East,,Consumer,27/04/2015,Standard Class,New York,Art,1,$18,2,71.96
Office Supplies,United States,Kunst Miller,20%,20/04/2015,CA-2013-109666,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",East,,Consumer,27/04/2015,Standard Class,New York,Binders,1,$3,2,9.28
Office Supplies,United States,Kunst Miller,0%,20/04/2015,CA-2013-109666,Space Solutions HD Industrial Steel Shelving.,East,,Consumer,27/04/2015,Standard Class,New York,Storage,1,$14,4,459.88
Office Supplies,United States,Kunst Miller,0%,20/04/2015,CA-2013-109666,Acme Kleen Earth Office Shears,East,,Consumer,27/04/2015,Standard Class,New York,Supplies,1,$2,2,7.76
Office Supplies,United States,Kunst Miller,0%,20/04/2015,CA-2013-109666,Fiskars Softgrip Scissors,East,,Consumer,27/04/2015,Standard Class,New York,Supplies,1,$15,5,54.9
Technology,United States,Kunst Miller,0%,20/04/2015,CA-2013-109666,Gear Head AU3700S Headset,East,,Consumer,27/04/2015,Standard Class,New York,Phones,1,$1,2,25.98
Office Supplies,United States,Brian Thompson,0%,22/04/2015,CA-2013-146423,Colorific Watercolor Pencils,East,,Consumer,22/04/2015,Same Day,Connecticut,Art,1,$4,3,15.48
Office Supplies,United States,Brian Thompson,0%,22/04/2015,CA-2013-146423,Xerox 209,East,,Consumer,22/04/2015,Same Day,Connecticut,Paper,1,$25,8,51.84
Office Supplies,United States,Duane Noonan,20%,22/04/2015,CA-2013-151498,Round Ring Binders,West,,Consumer,25/04/2015,First Class,Washington,Binders,1,$3,5,8.32
Office Supplies,United States,Sibella Parks,80%,22/04/2015,US-2013-103646,Kensington 4 Outlet MasterPiece Compact Power Control Center,Central,,Corporate,27/04/2015,Standard Class,Illinois,Appliances,1,-$127,3,48.792
Office Supplies,United States,Sibella Parks,80%,22/04/2015,US-2013-103646,"Performers Binder/Pad Holder, Black",Central,,Corporate,27/04/2015,Standard Class,Illinois,Binders,1,-$67,8,44.848
Office Supplies,United States,Sibella Parks,20%,22/04/2015,US-2013-103646,Fellowes Bankers Box Stor/Drawer Steel Plus,Central,,Corporate,27/04/2015,Standard Class,Illinois,Storage,1,-$13,4,102.336
Furniture,United States,Paul Gonzalez,0%,23/04/2015,CA-2013-147578,Ultra Door Pull Handle,West,,Consumer,27/04/2015,Second Class,California,Furnishings,1,$10,3,31.56
Furniture,United States,Ed Ludwig,0%,23/04/2015,CA-2013-113061,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Central,,Home Office,27/04/2015,Standard Class,Missouri,Furnishings,1,$9,2,86.62
Office Supplies,United States,Tonja Turnell,20%,23/04/2015,CA-2013-109057,Pizazz Global Quick File,Central,,Home Office,28/04/2015,Standard Class,Illinois,Storage,1,$2,2,23.952
Office Supplies,United States,Michael Moore,0%,23/04/2015,CA-2013-101329,Barrel Sharpener,East,,Consumer,30/04/2015,Standard Class,New York,Art,1,$8,9,32.13
Office Supplies,United States,Michael Moore,0%,23/04/2015,CA-2013-101329,Newell 32,East,,Consumer,30/04/2015,Standard Class,New York,Art,1,$1,1,2.88
Furniture,United States,Tanja Norvell,20%,23/04/2015,CA-2013-109869,Eldon Wave Desk Accessories,West,Yes,Home Office,30/04/2015,Standard Class,Arizona,Furnishings,1,$7,5,23.56
Furniture,United States,Tanja Norvell,50%,23/04/2015,CA-2013-109869,Bush Advantage Collection Racetrack Conference Table,West,Yes,Home Office,30/04/2015,Standard Class,Arizona,Tables,1,-$814,6,1272.63
Office Supplies,United States,Tanja Norvell,20%,23/04/2015,CA-2013-109869,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",West,Yes,Home Office,30/04/2015,Standard Class,Arizona,Appliances,1,$6,2,78.272
Office Supplies,United States,Tanja Norvell,70%,23/04/2015,CA-2013-109869,Poly Designer Cover & Back,West,Yes,Home Office,30/04/2015,Standard Class,Arizona,Binders,1,-$21,5,28.485
Office Supplies,United States,Tanja Norvell,20%,23/04/2015,CA-2013-109869,Premier Electric Letter Opener,West,Yes,Home Office,30/04/2015,Standard Class,Arizona,Supplies,1,-$35,2,185.376
Office Supplies,United States,Max Jones,20%,24/04/2015,CA-2013-124149,Embossed Ink Jet Note Cards,East,,Consumer,27/04/2015,First Class,Ohio,Paper,1,$38,6,108.336
Office Supplies,United States,Max Jones,20%,24/04/2015,CA-2013-124149,Xerox 1942,East,,Consumer,27/04/2015,First Class,Ohio,Paper,1,$29,2,78.304
Office Supplies,United States,Max Jones,20%,24/04/2015,CA-2013-124149,Eldon Fold 'N Roll Cart System,East,,Consumer,27/04/2015,First Class,Ohio,Storage,1,$6,5,55.92
Office Supplies,United States,Art Ferguson,20%,24/04/2015,CA-2013-126270,Recycled Pressboard Report Cover with Reinforced Top Hinge,West,,Consumer,28/04/2015,Standard Class,California,Binders,1,$7,7,18.088
Office Supplies,United States,Art Ferguson,0%,24/04/2015,CA-2013-126270,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",West,,Consumer,28/04/2015,Standard Class,California,Envelopes,1,$36,3,71.97
Office Supplies,United States,Grace Kelly,20%,24/04/2015,CA-2013-162138,Ibico Laser Imprintable Binding System Covers,West,Yes,Corporate,28/04/2015,Standard Class,California,Binders,1,$82,6,251.52
Technology,United States,Grace Kelly,0%,24/04/2015,CA-2013-162138,Logitech Wireless Headset h800,West,Yes,Corporate,28/04/2015,Standard Class,California,Accessories,1,$35,1,99.99
Office Supplies,United States,Heather Kirkland,20%,24/04/2015,CA-2013-130001,Southworth 25% Cotton Linen-Finish Paper & Envelopes,South,,Corporate,29/04/2015,Standard Class,North Carolina,Paper,1,$11,5,36.24
Office Supplies,United States,Jack Lebron,20%,25/04/2015,CA-2013-138933,Cardinal Holdit Business Card Pockets,West,,Consumer,28/04/2015,First Class,California,Binders,1,$1,1,3.984
Technology,United States,Cathy Armstrong,20%,25/04/2015,CA-2013-168081,Plantronics S12 Corded Telephone Headset System,Central,,Home Office,28/04/2015,Second Class,Texas,Accessories,1,$65,3,258.696
Furniture,United States,Craig Leslie,20%,25/04/2015,CA-2013-149279,SAFCO Arco Folding Chair,West,,Home Office,29/04/2015,Standard Class,Colorado,Chairs,1,$149,6,1325.76
Office Supplies,United States,Craig Leslie,70%,25/04/2015,CA-2013-149279,Wilson Jones Impact Binders,West,,Home Office,29/04/2015,Standard Class,Colorado,Binders,1,-$2,2,3.108
Office Supplies,United States,Craig Leslie,20%,25/04/2015,CA-2013-149279,Xerox 226,West,,Home Office,29/04/2015,Standard Class,Colorado,Paper,1,$5,3,15.552
Office Supplies,United States,John Lucas,70%,26/04/2015,US-2013-150147,Ibico Recycled Grain-Textured Covers,East,,Consumer,30/04/2015,Second Class,Pennsylvania,Binders,1,-$14,2,20.724
Office Supplies,United States,John Lucas,70%,26/04/2015,US-2013-150147,Wilson Jones Custom Binder Spines & Labels,East,,Consumer,30/04/2015,Second Class,Pennsylvania,Binders,1,-$3,3,4.896
Technology,United States,John Lucas,40%,26/04/2015,US-2013-150147,AT&T 841000 Phone,East,,Consumer,30/04/2015,Second Class,Pennsylvania,Phones,1,-$21,2,82.8
Furniture,United States,Dennis Bolton,10%,27/04/2015,CA-2013-139556,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,East,,Home Office,02/05/2015,Standard Class,New York,Chairs,1,$63,3,434.646
Furniture,United States,Rob Beeghly,60%,29/04/2015,CA-2013-167605,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Central,,Consumer,01/05/2015,Second Class,Illinois,Furnishings,1,-$32,2,30.344
Office Supplies,United States,Nona Balk,20%,29/04/2015,CA-2013-161816,Avery 493,Central,,Corporate,02/05/2015,First Class,Texas,Labels,1,$6,4,15.712
Technology,United States,Nona Balk,20%,29/04/2015,CA-2013-161816,Nortel Meridian M3904 Professional Digital phone,Central,,Corporate,02/05/2015,First Class,Texas,Phones,1,$42,3,369.576
Office Supplies,United States,Erica Hernandez,20%,29/04/2015,CA-2013-152814,Xerox 1881,West,Yes,Home Office,03/05/2015,Standard Class,Colorado,Paper,1,$10,3,29.472
Furniture,United States,Bill Overfelt,20%,29/04/2015,CA-2013-137204,"Global Stack Chair without Arms, Black",West,,Corporate,06/05/2015,Standard Class,California,Chairs,1,$3,2,41.568
Furniture,United States,Ken Dana,20%,01/05/2015,CA-2013-144792,12-1/2 Diameter Round Wall Clock,West,,Corporate,05/05/2015,Standard Class,Arizona,Furnishings,1,$22,7,111.888
Office Supplies,United States,John Lee,20%,01/05/2015,CA-2013-154788,Tuff Stuff Recycled Round Ring Binders,East,,Consumer,05/05/2015,Standard Class,New York,Binders,1,$3,2,7.712
Furniture,United States,Ben Ferrer,60%,01/05/2015,US-2013-120460,Flat Face Poster Frame,Central,,Home Office,06/05/2015,Standard Class,Texas,Furnishings,1,-$10,3,22.608
Furniture,United States,Herbert Flentye,40%,02/05/2015,CA-2013-164784,Bevis 44 x 96 Conference Tables,South,,Consumer,05/05/2015,First Class,Tennessee,Tables,1,-$142,3,370.62
Office Supplies,United States,Herbert Flentye,70%,02/05/2015,CA-2013-164784,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,South,,Consumer,05/05/2015,First Class,Tennessee,Binders,1,-$2,2,2.742
Office Supplies,United States,Herbert Flentye,20%,02/05/2015,CA-2013-164784,Avery 499,South,,Consumer,05/05/2015,First Class,Tennessee,Labels,1,$1,1,3.984
Office Supplies,United States,Chris McAfee,0%,02/05/2015,CA-2013-101525,DIXON Ticonderoga Erasable Checking Pencils,South,,Consumer,05/05/2015,Second Class,Arkansas,Art,1,$4,2,11.16
Office Supplies,United States,Chris McAfee,0%,02/05/2015,CA-2013-101525,Xerox 1914,South,,Consumer,05/05/2015,Second Class,Arkansas,Paper,1,$54,2,109.92
Office Supplies,United States,Chris McAfee,0%,02/05/2015,CA-2013-101525,Xerox 1994,South,,Consumer,05/05/2015,Second Class,Arkansas,Paper,1,$9,3,19.44
Office Supplies,United States,Cindy Chapman,20%,03/05/2015,CA-2013-146836,Poly Designer Cover & Back,East,,Consumer,03/05/2015,Same Day,New York,Binders,1,$16,3,45.576
Office Supplies,United States,Cindy Chapman,0%,03/05/2015,CA-2013-146836,Super Decoflex Portable Personal File,East,,Consumer,03/05/2015,Same Day,New York,Storage,1,$13,3,44.94
Furniture,United States,Nick Radford,30%,03/05/2015,CA-2013-109400,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Central,,Consumer,07/05/2015,Standard Class,Texas,Chairs,1,-$110,4,366.744
Furniture,United States,Edward Hooks,0%,03/05/2015,CA-2013-158155,Eldon 200 Class Desk Accessories,East,,Corporate,07/05/2015,Standard Class,New York,Furnishings,1,$4,2,12.56
Furniture,United States,Edward Hooks,0%,03/05/2015,CA-2013-158155,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",East,,Corporate,07/05/2015,Standard Class,New York,Furnishings,1,$84,5,214.7
Office Supplies,United States,Adam Shillingsburg,20%,03/05/2015,CA-2013-104311,Avery 502,Central,,Consumer,07/05/2015,Standard Class,Texas,Labels,1,$2,2,5.04
Office Supplies,United States,Adam Shillingsburg,20%,03/05/2015,CA-2013-104311,Akro Stacking Bins,Central,,Consumer,07/05/2015,Standard Class,Texas,Storage,1,-$4,3,18.936
Office Supplies,United States,Adam Shillingsburg,20%,03/05/2015,CA-2013-104311,Sterilite Show Offs Storage Containers,Central,,Consumer,07/05/2015,Standard Class,Texas,Storage,1,-$3,3,12.672
Office Supplies,United States,Edward Hooks,20%,03/05/2015,CA-2013-158155,Vinyl Sectional Post Binders,East,,Corporate,07/05/2015,Standard Class,New York,Binders,1,$34,3,90.48
Office Supplies,United States,Edward Hooks,0%,03/05/2015,CA-2013-158155,Southworth Parchment Paper & Envelopes,East,,Corporate,07/05/2015,Standard Class,New York,Paper,1,$6,2,13.08
Office Supplies,United States,Bryan Davis,20%,03/05/2015,CA-2013-148698,Panasonic KP-380BK Classic Electric Pencil Sharpener,Central,,Consumer,08/05/2015,Standard Class,Texas,Art,1,$5,3,86.352
Furniture,United States,Dan Lawera,20%,03/05/2015,CA-2013-154060,"Global Stack Chair without Arms, Black",South,,Consumer,09/05/2015,Standard Class,North Carolina,Chairs,1,$12,9,187.056
Furniture,United States,Susan MacKendrick,20%,04/05/2015,CA-2013-129280,"Computer Room Manger, 14""",East,,Consumer,06/05/2015,First Class,Ohio,Furnishings,1,$10,2,51.968
Office Supplies,United States,Susan MacKendrick,20%,04/05/2015,CA-2013-129280,Avery 496,East,,Consumer,06/05/2015,First Class,Ohio,Labels,1,$2,2,6
Office Supplies,United States,Susan MacKendrick,20%,04/05/2015,CA-2013-129280,Tennsco Industrial Shelving,East,,Consumer,06/05/2015,First Class,Ohio,Storage,1,-$44,5,195.64
Technology,United States,Susan MacKendrick,20%,04/05/2015,CA-2013-129280,ImationÊ16GB Mini TravelDrive USB 2.0ÊFlash Drive,East,,Consumer,06/05/2015,First Class,Ohio,Accessories,1,$35,5,132.52
Technology,United States,Susan MacKendrick,20%,04/05/2015,CA-2013-129280,LogitechÊVX Revolution Cordless Laser Mouse for Notebooks (Black),East,,Consumer,06/05/2015,First Class,Ohio,Accessories,1,-$76,3,431.976
Technology,United States,Susan MacKendrick,70%,04/05/2015,CA-2013-129280,Cisco 8961 IP Phone Charcoal,East,,Consumer,06/05/2015,First Class,Ohio,Machines,1,-$165,3,224.937
Office Supplies,United States,Christy Brittain,80%,04/05/2015,CA-2013-163398,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Central,,Consumer,09/05/2015,Standard Class,Illinois,Appliances,1,-$71,3,26.406
